order_id,product_id,quantity,discount,line_total
ORD003733,P0006,1,0.1,42.13
ORD003734,P0003,1,0.2,13.98
ORD003735,P0010,3,0.0,1010.73
ORD003736,P0017,2,0.0,16.88
ORD003737,P0022,1,0.0,54.51
ORD003738,P0014,1,0.0,11.34
ORD003738,P0001,1,0.15,39.51
ORD003738,P0016,1,0.0,31.91
ORD003739,P0016,1,0.0,31.91
ORD003739,P0017,1,0.0,8.44
ORD003740,P0007,1,0.1,99.68
ORD003741,P0009,2,0.0,373.76
ORD003741,P0019,1,0.0,43.71
ORD003742,P0003,1,0.0,17.48
ORD003742,P0006,2,0.05,88.94
ORD003743,P0001,1,0.0,46.48
ORD003743,P0013,2,0.05,11.02
ORD003743,P0002,2,0.05,222.85
ORD003743,P0004,1,0.15,82.65
ORD003744,P0016,1,0.0,31.91
ORD003744,P0022,1,0.1,49.06
ORD003744,P0001,1,0.2,37.18
ORD003745,P0009,1,0.05,177.54
ORD003745,P0020,1,0.1,24.53
ORD003746,P0013,2,0.0,11.6
ORD003747,P0012,1,0.0,23.15
ORD003748,P0001,2,0.0,92.96
ORD003749,P0001,1,0.0,46.48
ORD003750,P0010,2,0.05,640.13
ORD003750,P0006,1,0.0,46.81
ORD003750,P0013,1,0.0,5.8
ORD003750,P0020,1,0.0,27.26
ORD003751,P0019,1,0.05,41.52
ORD003751,P0014,1,0.0,11.34
ORD003752,P0019,1,0.05,41.52
ORD003753,P0013,2,0.0,11.6
ORD003753,P0022,1,0.0,54.51
ORD003754,P0012,1,0.15,19.68
ORD003754,P0022,1,0.0,54.51
ORD003755,P0006,1,0.05,44.47
ORD003756,P0022,2,0.0,109.02
ORD003757,P0014,1,0.0,11.34
ORD003758,P0010,1,0.1,303.22
ORD003758,P0008,1,0.2,152.05
ORD003758,P0021,1,0.05,23.3
ORD003759,P0011,1,0.0,283.41
ORD003760,P0019,2,0.0,87.42
ORD003760,P0005,3,0.0,189.27
ORD003760,P0012,2,0.0,46.3
ORD003760,P0001,1,0.05,44.16
ORD003761,P0007,3,0.0,332.25
ORD003761,P0018,1,0.0,41.8
ORD003761,P0020,1,0.05,25.9
ORD003762,P0012,1,0.0,23.15
ORD003763,P0005,3,0.1,170.34
ORD003764,P0013,1,0.0,5.8
ORD003764,P0019,1,0.2,34.97
ORD003764,P0015,1,0.15,6.98
ORD003765,P0012,3,0.15,59.03
ORD003766,P0006,1,0.0,46.81
ORD003767,P0010,1,0.05,320.06
ORD003767,P0005,2,0.0,126.18
ORD003768,P0008,1,0.05,180.56
ORD003769,P0003,1,0.0,17.48
ORD003769,P0010,1,0.15,286.37
ORD003770,P0005,1,0.05,59.94
ORD003770,P0011,3,0.1,765.21
ORD003770,P0001,1,0.0,46.48
ORD003771,P0020,2,0.0,54.52
ORD003772,P0001,1,0.05,44.16
ORD003773,P0006,2,0.0,93.62
ORD003773,P0002,1,0.05,111.43
ORD003773,P0010,3,0.05,960.19
ORD003774,P0014,1,0.0,11.34
ORD003775,P0016,2,0.0,63.82
ORD003775,P0021,1,0.05,23.3
ORD003776,P0011,1,0.15,240.9
ORD003777,P0015,1,0.05,7.8
ORD003778,P0013,1,0.0,5.8
ORD003778,P0020,2,0.1,49.07
ORD003779,P0004,2,0.05,184.76
ORD003780,P0021,1,0.0,24.53
ORD003781,P0003,2,0.0,34.96
ORD003782,P0016,1,0.1,28.72
ORD003783,P0002,1,0.2,93.83
ORD003784,P0019,3,0.05,124.57
ORD003785,P0011,1,0.0,283.41
ORD003786,P0004,2,0.1,175.03
ORD003786,P0009,1,0.0,186.88
ORD003786,P0019,2,0.1,78.68
ORD003786,P0010,1,0.05,320.06
ORD003787,P0014,1,0.1,10.21
ORD003787,P0005,3,0.0,189.27
ORD003787,P0002,1,0.05,111.43
ORD003788,P0005,3,0.05,179.81
ORD003789,P0008,1,0.05,180.56
ORD003789,P0011,1,0.0,283.41
ORD003789,P0018,1,0.0,41.8
ORD003790,P0010,1,0.05,320.06
ORD003790,P0012,1,0.0,23.15
ORD003791,P0004,1,0.05,92.38
ORD003791,P0019,1,0.0,43.71
ORD003792,P0002,1,0.05,111.43
ORD003792,P0018,1,0.1,37.62
ORD003793,P0010,1,0.05,320.06
ORD003794,P0014,1,0.0,11.34
ORD003794,P0009,1,0.1,168.19
ORD003795,P0018,1,0.05,39.71
ORD003796,P0020,1,0.1,24.53
ORD003796,P0007,1,0.05,105.21
ORD003797,P0009,1,0.0,186.88
ORD003798,P0002,1,0.0,117.29
ORD003799,P0016,3,0.0,95.73
ORD003800,P0009,1,0.0,186.88
ORD003800,P0020,1,0.05,25.9
ORD003801,P0019,1,0.0,43.71
ORD003802,P0005,1,0.1,56.78
ORD003802,P0017,1,0.0,8.44
ORD003803,P0018,1,0.1,37.62
ORD003804,P0022,2,0.0,109.02
ORD003805,P0020,2,0.15,46.34
ORD003806,P0018,1,0.0,41.8
ORD003807,P0013,1,0.05,5.51
ORD003807,P0019,1,0.05,41.52
ORD003808,P0001,1,0.2,37.18
ORD003809,P0006,2,0.0,93.62
ORD003809,P0018,1,0.0,41.8
ORD003809,P0022,3,0.0,163.53
ORD003810,P0012,1,0.05,21.99
ORD003811,P0019,1,0.0,43.71
ORD003811,P0021,1,0.0,24.53
ORD003812,P0011,1,0.0,283.41
ORD003812,P0017,1,0.0,8.44
ORD003813,P0012,1,0.05,21.99
ORD003813,P0006,2,0.2,74.9
ORD003814,P0001,1,0.0,46.48
ORD003815,P0002,2,0.0,234.58
ORD003816,P0011,1,0.05,269.24
ORD003817,P0005,2,0.0,126.18
ORD003818,P0006,2,0.15,79.58
ORD003818,P0013,1,0.05,5.51
ORD003818,P0021,1,0.05,23.3
ORD003819,P0001,2,0.0,92.96
ORD003820,P0021,1,0.05,23.3
ORD003820,P0004,1,0.05,92.38
ORD003821,P0018,1,0.0,41.8
ORD003821,P0009,1,0.15,158.85
ORD003822,P0006,1,0.1,42.13
ORD003823,P0005,1,0.0,63.09
ORD003824,P0007,1,0.05,105.21
ORD003824,P0011,1,0.0,283.41
ORD003824,P0002,1,0.1,105.56
ORD003824,P0003,1,0.0,17.48
ORD003825,P0012,2,0.1,41.67
ORD003826,P0005,2,0.0,126.18
ORD003827,P0011,3,0.0,850.23
ORD003827,P0013,1,0.0,5.8
ORD003828,P0007,1,0.2,88.6
ORD003828,P0008,2,0.05,361.11
ORD003829,P0008,1,0.0,190.06
ORD003829,P0018,1,0.05,39.71
ORD003829,P0004,1,0.05,92.38
ORD003830,P0012,1,0.0,23.15
ORD003831,P0013,1,0.0,5.8
ORD003831,P0017,3,0.0,25.32
ORD003832,P0004,3,0.1,262.55
ORD003832,P0013,1,0.0,5.8
ORD003833,P0015,1,0.0,8.21
ORD003833,P0017,1,0.1,7.6
ORD003834,P0010,1,0.1,303.22
ORD003835,P0017,2,0.0,16.88
ORD003835,P0005,1,0.05,59.94
ORD003836,P0001,1,0.0,46.48
ORD003836,P0013,3,0.0,17.4
ORD003837,P0003,1,0.0,17.48
ORD003838,P0003,2,0.05,33.21
ORD003839,P0012,1,0.0,23.15
ORD003840,P0021,1,0.0,24.53
ORD003841,P0003,2,0.0,34.96
ORD003841,P0020,2,0.0,54.52
ORD003841,P0017,1,0.0,8.44
ORD003841,P0011,1,0.05,269.24
ORD003842,P0020,1,0.0,27.26
ORD003842,P0002,1,0.0,117.29
ORD003843,P0006,2,0.1,84.26
ORD003843,P0007,1,0.0,110.75
ORD003843,P0017,2,0.0,16.88
ORD003843,P0002,1,0.15,99.7
ORD003844,P0008,2,0.0,380.12
ORD003844,P0003,1,0.0,17.48
ORD003845,P0007,1,0.05,105.21
ORD003846,P0017,1,0.05,8.02
ORD003846,P0020,1,0.15,23.17
ORD003847,P0009,1,0.15,158.85
ORD003848,P0006,3,0.1,126.39
ORD003848,P0005,1,0.0,63.09
ORD003849,P0006,1,0.2,37.45
ORD003850,P0009,2,0.0,373.76
ORD003851,P0020,1,0.0,27.26
ORD003851,P0003,1,0.0,17.48
ORD003852,P0005,3,0.1,170.34
ORD003852,P0011,2,0.15,481.8
ORD003853,P0002,1,0.0,117.29
ORD003853,P0011,1,0.0,283.41
ORD003854,P0013,1,0.2,4.64
ORD003854,P0003,2,0.1,31.46
ORD003855,P0014,1,0.0,11.34
ORD003855,P0016,2,0.0,63.82
ORD003856,P0003,1,0.0,17.48
ORD003856,P0022,1,0.2,43.61
ORD003857,P0015,1,0.0,8.21
ORD003858,P0017,2,0.0,16.88
ORD003859,P0009,2,0.0,373.76
ORD003860,P0004,1,0.2,77.79
ORD003860,P0016,1,0.2,25.53
ORD003860,P0022,1,0.2,43.61
ORD003860,P0006,2,0.05,88.94
ORD003861,P0014,1,0.05,10.77
ORD003861,P0003,2,0.0,34.96
ORD003862,P0007,1,0.05,105.21
ORD003862,P0003,1,0.15,14.86
ORD003863,P0010,1,0.0,336.91
ORD003863,P0002,1,0.1,105.56
ORD003864,P0017,1,0.0,8.44
ORD003865,P0008,1,0.0,190.06
ORD003865,P0003,1,0.0,17.48
ORD003866,P0016,1,0.05,30.31
ORD003867,P0008,1,0.0,190.06
ORD003867,P0019,1,0.0,43.71
ORD003868,P0006,2,0.05,88.94
ORD003869,P0001,1,0.0,46.48
ORD003870,P0018,1,0.05,39.71
ORD003871,P0021,1,0.0,24.53
ORD003871,P0020,1,0.0,27.26
ORD003872,P0012,1,0.0,23.15
ORD003872,P0005,1,0.0,63.09
ORD003872,P0003,2,0.0,34.96
ORD003872,P0006,1,0.0,46.81
ORD003873,P0013,1,0.0,5.8
ORD003873,P0014,1,0.0,11.34
ORD003873,P0012,1,0.05,21.99
ORD003874,P0012,1,0.0,23.15
ORD003875,P0001,1,0.0,46.48
ORD003875,P0014,2,0.05,21.55
ORD003875,P0006,1,0.2,37.45
ORD003876,P0006,2,0.0,93.62
ORD003877,P0001,1,0.05,44.16
ORD003878,P0012,1,0.0,23.15
ORD003878,P0011,1,0.05,269.24
ORD003879,P0019,1,0.0,43.71
ORD003879,P0012,1,0.1,20.84
ORD003879,P0009,1,0.0,186.88
ORD003880,P0002,1,0.0,117.29
ORD003880,P0008,2,0.0,380.12
ORD003881,P0009,1,0.0,186.88
ORD003881,P0018,1,0.0,41.8
ORD003881,P0008,1,0.1,171.05
ORD003882,P0022,2,0.15,92.67
ORD003883,P0006,1,0.0,46.81
ORD003883,P0005,3,0.05,179.81
ORD003884,P0010,3,0.1,909.66
ORD003884,P0006,1,0.15,39.79
ORD003885,P0006,1,0.15,39.79
ORD003886,P0009,1,0.0,186.88
ORD003886,P0006,1,0.1,42.13
ORD003887,P0011,2,0.05,538.48
ORD003888,P0010,1,0.0,336.91
ORD003888,P0002,1,0.1,105.56
ORD003888,P0003,1,0.0,17.48
ORD003889,P0014,1,0.0,11.34
ORD003889,P0010,1,0.05,320.06
ORD003889,P0022,1,0.0,54.51
ORD003890,P0018,1,0.1,37.62
ORD003891,P0012,1,0.0,23.15
ORD003892,P0003,2,0.1,31.46
ORD003892,P0014,1,0.05,10.77
ORD003892,P0009,2,0.15,317.7
ORD003893,P0013,2,0.05,11.02
ORD003894,P0001,2,0.0,92.96
ORD003895,P0001,2,0.0,92.96
ORD003895,P0015,3,0.05,23.4
ORD003896,P0018,3,0.0,125.4
ORD003897,P0013,2,0.05,11.02
ORD003897,P0019,3,0.05,124.57
ORD003898,P0005,1,0.1,56.78
ORD003899,P0011,1,0.0,283.41
ORD003899,P0010,2,0.05,640.13
ORD003900,P0001,2,0.05,88.31
ORD003900,P0010,1,0.0,336.91
ORD003900,P0014,1,0.05,10.77
ORD003901,P0008,3,0.1,513.16
ORD003901,P0013,1,0.0,5.8
ORD003902,P0016,1,0.2,25.53
ORD003903,P0010,1,0.0,336.91
ORD003903,P0005,1,0.05,59.94
ORD003904,P0012,2,0.2,37.04
ORD003904,P0009,1,0.0,186.88
ORD003905,P0006,1,0.0,46.81
ORD003905,P0019,3,0.0,131.13
ORD003906,P0003,1,0.0,17.48
ORD003907,P0001,3,0.05,132.47
ORD003907,P0018,1,0.15,35.53
ORD003907,P0011,2,0.05,538.48
ORD003908,P0020,1,0.0,27.26
ORD003909,P0014,3,0.0,34.02
ORD003910,P0013,2,0.0,11.6
ORD003911,P0014,1,0.1,10.21
ORD003911,P0001,1,0.0,46.48
ORD003911,P0005,3,0.0,189.27
ORD003912,P0013,1,0.0,5.8
ORD003913,P0005,2,0.15,107.25
ORD003914,P0021,2,0.0,49.06
ORD003915,P0008,1,0.0,190.06
ORD003915,P0011,1,0.0,283.41
ORD003916,P0021,1,0.0,24.53
ORD003916,P0003,1,0.2,13.98
ORD003917,P0011,2,0.0,566.82
ORD003917,P0017,2,0.15,14.35
ORD003918,P0019,1,0.15,37.15
ORD003918,P0016,1,0.05,30.31
ORD003919,P0016,1,0.0,31.91
ORD003919,P0014,2,0.05,21.55
ORD003919,P0006,2,0.0,93.62
ORD003920,P0001,1,0.0,46.48
ORD003921,P0009,1,0.0,186.88
ORD003921,P0008,3,0.1,513.16
ORD003922,P0004,1,0.1,87.52
ORD003922,P0008,1,0.0,190.06
ORD003923,P0019,1,0.0,43.71
ORD003923,P0015,1,0.0,8.21
ORD003924,P0021,2,0.15,41.7
ORD003924,P0006,2,0.0,93.62
ORD003924,P0009,1,0.05,177.54
ORD003924,P0020,1,0.1,24.53
ORD003925,P0009,1,0.0,186.88
ORD003925,P0004,1,0.0,97.24
ORD003926,P0012,1,0.05,21.99
ORD003926,P0022,1,0.0,54.51
ORD003927,P0008,3,0.0,570.18
ORD003927,P0019,2,0.0,87.42
ORD003928,P0010,1,0.0,336.91
ORD003929,P0008,2,0.0,380.12
ORD003929,P0021,1,0.05,23.3
ORD003930,P0008,1,0.05,180.56
ORD003931,P0001,2,0.0,92.96
ORD003931,P0004,1,0.05,92.38
ORD003932,P0003,1,0.0,17.48
ORD003932,P0005,3,0.1,170.34
ORD003932,P0018,2,0.1,75.24
ORD003932,P0022,1,0.05,51.78
ORD003933,P0005,2,0.0,126.18
ORD003933,P0003,2,0.05,33.21
ORD003933,P0011,2,0.0,566.82
ORD003934,P0008,2,0.05,361.11
ORD003935,P0007,1,0.0,110.75
ORD003935,P0006,3,0.0,140.43
ORD003936,P0022,2,0.0,109.02
ORD003937,P0010,1,0.1,303.22
ORD003937,P0001,3,0.0,139.44
ORD003938,P0001,1,0.15,39.51
ORD003938,P0004,3,0.05,277.13
ORD003939,P0019,1,0.05,41.52
ORD003940,P0021,1,0.0,24.53
ORD003940,P0001,1,0.15,39.51
ORD003941,P0013,2,0.15,9.86
ORD003941,P0007,3,0.0,332.25
ORD003941,P0017,3,0.1,22.79
ORD003942,P0020,2,0.0,54.52
ORD003942,P0018,1,0.05,39.71
ORD003942,P0008,1,0.0,190.06
ORD003942,P0013,1,0.0,5.8
ORD003943,P0022,1,0.15,46.33
ORD003944,P0013,1,0.0,5.8
ORD003945,P0014,1,0.05,10.77
ORD003946,P0013,2,0.05,11.02
ORD003946,P0019,1,0.0,43.71
ORD003946,P0022,1,0.0,54.51
ORD003947,P0007,2,0.0,221.5
ORD003948,P0015,1,0.0,8.21
ORD003948,P0019,1,0.0,43.71
ORD003948,P0009,1,0.05,177.54
ORD003948,P0022,1,0.0,54.51
ORD003949,P0003,1,0.05,16.61
ORD003949,P0014,2,0.05,21.55
ORD003949,P0013,2,0.0,11.6
ORD003950,P0012,2,0.15,39.35
ORD003950,P0010,2,0.0,673.82
ORD003951,P0015,1,0.15,6.98
ORD003951,P0002,2,0.0,234.58
ORD003952,P0008,2,0.0,380.12
ORD003952,P0011,1,0.0,283.41
ORD003953,P0014,2,0.15,19.28
ORD003953,P0001,3,0.0,139.44
ORD003953,P0022,1,0.0,54.51
ORD003953,P0020,1,0.0,27.26
ORD003954,P0017,1,0.15,7.17
ORD003955,P0016,1,0.0,31.91
ORD003956,P0003,2,0.0,34.96
ORD003956,P0005,1,0.0,63.09
ORD003957,P0001,1,0.1,41.83
ORD003958,P0014,1,0.15,9.64
ORD003959,P0017,1,0.05,8.02
ORD003960,P0009,1,0.0,186.88
ORD003960,P0022,2,0.0,109.02
ORD003960,P0007,3,0.0,332.25
ORD003961,P0003,1,0.0,17.48
ORD003961,P0004,1,0.0,97.24
ORD003961,P0022,1,0.0,54.51
ORD003962,P0014,1,0.1,10.21
ORD003962,P0003,2,0.0,34.96
ORD003962,P0006,1,0.0,46.81
ORD003963,P0008,1,0.0,190.06
ORD003963,P0016,1,0.1,28.72
ORD003964,P0006,1,0.1,42.13
ORD003964,P0009,3,0.05,532.61
ORD003964,P0002,1,0.0,117.29
ORD003965,P0007,2,0.15,188.28
ORD003965,P0010,1,0.05,320.06
ORD003966,P0014,1,0.0,11.34
ORD003967,P0022,1,0.0,54.51
ORD003967,P0020,1,0.05,25.9
ORD003968,P0002,1,0.15,99.7
ORD003969,P0006,1,0.0,46.81
ORD003970,P0012,1,0.0,23.15
ORD003970,P0004,1,0.2,77.79
ORD003971,P0020,1,0.05,25.9
ORD003971,P0022,1,0.15,46.33
ORD003971,P0011,2,0.1,510.14
ORD003972,P0021,2,0.05,46.61
ORD003972,P0007,3,0.0,332.25
ORD003973,P0009,1,0.0,186.88
ORD003974,P0021,2,0.0,49.06
ORD003974,P0002,2,0.05,222.85
ORD003975,P0020,1,0.1,24.53
ORD003976,P0018,1,0.1,37.62
ORD003976,P0005,2,0.1,113.56
ORD003977,P0002,1,0.0,117.29
ORD003977,P0010,2,0.0,673.82
ORD003978,P0015,1,0.1,7.39
ORD003978,P0003,1,0.0,17.48
ORD003979,P0022,1,0.0,54.51
ORD003980,P0006,3,0.05,133.41
ORD003980,P0002,1,0.2,93.83
ORD003980,P0017,1,0.05,8.02
ORD003980,P0022,3,0.1,147.18
ORD003981,P0008,1,0.05,180.56
ORD003981,P0010,3,0.1,909.66
ORD003981,P0011,1,0.0,283.41
ORD003981,P0019,1,0.0,43.71
ORD003982,P0003,2,0.0,34.96
ORD003982,P0002,2,0.0,234.58
ORD003983,P0002,1,0.1,105.56
ORD003983,P0007,1,0.0,110.75
ORD003983,P0011,2,0.0,566.82
ORD003984,P0008,2,0.0,380.12
ORD003984,P0019,2,0.0,87.42
ORD003985,P0001,1,0.05,44.16
ORD003986,P0012,1,0.05,21.99
ORD003987,P0004,1,0.05,92.38
ORD003988,P0018,1,0.15,35.53
ORD003988,P0014,1,0.05,10.77
ORD003988,P0003,2,0.05,33.21
ORD003988,P0010,3,0.0,1010.73
ORD003989,P0006,1,0.0,46.81
ORD003990,P0017,2,0.0,16.88
ORD003991,P0016,1,0.1,28.72
ORD003991,P0010,1,0.15,286.37
ORD003991,P0017,3,0.1,22.79
ORD003991,P0002,1,0.0,117.29
ORD003992,P0007,2,0.05,210.42
ORD003992,P0013,1,0.15,4.93
ORD003992,P0019,3,0.0,131.13
ORD003993,P0020,1,0.0,27.26
ORD003993,P0014,1,0.1,10.21
ORD003993,P0005,1,0.05,59.94
ORD003993,P0015,1,0.0,8.21
ORD003994,P0003,1,0.0,17.48
ORD003994,P0005,1,0.0,63.09
ORD003994,P0020,1,0.1,24.53
ORD003994,P0014,1,0.0,11.34
ORD003995,P0020,1,0.0,27.26
ORD003995,P0006,2,0.05,88.94
ORD003996,P0022,2,0.05,103.57
ORD003997,P0010,1,0.0,336.91
ORD003998,P0022,2,0.0,109.02
ORD003998,P0012,1,0.05,21.99
ORD003998,P0003,1,0.0,17.48
ORD003998,P0004,2,0.0,194.48
ORD003999,P0007,1,0.0,110.75
ORD004000,P0006,1,0.05,44.47
ORD004000,P0003,1,0.1,15.73
ORD004001,P0004,1,0.0,97.24
ORD004001,P0019,1,0.05,41.52
ORD004002,P0007,1,0.15,94.14
ORD004002,P0016,1,0.2,25.53
ORD004003,P0016,1,0.1,28.72
ORD004003,P0017,2,0.0,16.88
ORD004004,P0001,1,0.0,46.48
ORD004004,P0022,1,0.0,54.51
ORD004005,P0018,3,0.05,119.13
ORD004005,P0010,1,0.1,303.22
ORD004006,P0022,1,0.1,49.06
ORD004006,P0016,1,0.15,27.12
ORD004007,P0015,1,0.0,8.21
ORD004007,P0017,2,0.0,16.88
ORD004008,P0013,1,0.0,5.8
ORD004009,P0012,1,0.0,23.15
ORD004010,P0014,1,0.05,10.77
ORD004010,P0020,1,0.15,23.17
ORD004011,P0004,1,0.15,82.65
ORD004012,P0004,1,0.0,97.24
ORD004013,P0012,1,0.0,23.15
ORD004013,P0017,2,0.05,16.04
ORD004013,P0009,1,0.0,186.88
ORD004014,P0007,1,0.2,88.6
ORD004015,P0014,1,0.05,10.77
ORD004015,P0010,1,0.0,336.91
ORD004016,P0014,2,0.05,21.55
ORD004017,P0018,1,0.0,41.8
ORD004017,P0008,1,0.15,161.55
ORD004018,P0004,1,0.05,92.38
ORD004019,P0007,1,0.0,110.75
ORD004020,P0013,1,0.1,5.22
ORD004021,P0015,1,0.0,8.21
ORD004021,P0011,1,0.0,283.41
ORD004022,P0014,1,0.15,9.64
ORD004023,P0001,1,0.1,41.83
ORD004023,P0022,1,0.05,51.78
ORD004024,P0022,1,0.0,54.51
ORD004024,P0004,1,0.1,87.52
ORD004024,P0001,1,0.05,44.16
ORD004025,P0015,2,0.0,16.42
ORD004025,P0003,1,0.15,14.86
ORD004026,P0004,1,0.15,82.65
ORD004027,P0009,1,0.2,149.5
ORD004028,P0014,1,0.1,10.21
ORD004029,P0003,1,0.0,17.48
ORD004029,P0001,1,0.0,46.48
ORD004030,P0010,2,0.0,673.82
ORD004031,P0001,3,0.0,139.44
ORD004032,P0002,1,0.2,93.83
ORD004033,P0022,2,0.15,92.67
ORD004033,P0011,1,0.15,240.9
ORD004034,P0016,1,0.1,28.72
ORD004034,P0017,1,0.1,7.6
ORD004034,P0008,2,0.15,323.1
ORD004034,P0020,2,0.15,46.34
ORD004035,P0006,1,0.0,46.81
ORD004035,P0002,1,0.0,117.29
ORD004036,P0017,1,0.0,8.44
ORD004037,P0004,1,0.05,92.38
ORD004037,P0008,2,0.0,380.12
ORD004037,P0015,3,0.0,24.63
ORD004037,P0019,2,0.0,87.42
ORD004038,P0009,1,0.0,186.88
ORD004038,P0019,1,0.05,41.52
ORD004039,P0020,1,0.05,25.9
ORD004039,P0001,1,0.0,46.48
ORD004039,P0021,1,0.05,23.3
ORD004040,P0001,1,0.2,37.18
ORD004040,P0020,3,0.05,77.69
ORD004041,P0018,1,0.0,41.8
ORD004041,P0021,1,0.0,24.53
ORD004041,P0008,1,0.05,180.56
ORD004041,P0004,1,0.0,97.24
ORD004042,P0014,1,0.1,10.21
ORD004043,P0008,1,0.05,180.56
ORD004043,P0012,1,0.0,23.15
ORD004044,P0005,3,0.0,189.27
ORD004045,P0007,1,0.0,110.75
ORD004045,P0010,1,0.05,320.06
ORD004046,P0020,1,0.15,23.17
ORD004047,P0007,1,0.05,105.21
ORD004047,P0017,1,0.0,8.44
ORD004048,P0012,2,0.0,46.3
ORD004048,P0011,1,0.15,240.9
ORD004048,P0004,1,0.05,92.38
ORD004049,P0021,1,0.1,22.08
ORD004049,P0005,1,0.05,59.94
ORD004050,P0007,1,0.0,110.75
ORD004050,P0005,1,0.05,59.94
ORD004050,P0020,1,0.05,25.9
ORD004050,P0019,1,0.0,43.71
ORD004051,P0015,1,0.05,7.8
ORD004051,P0011,1,0.0,283.41
ORD004051,P0013,2,0.1,10.44
ORD004051,P0009,3,0.0,560.64
ORD004052,P0008,1,0.1,171.05
ORD004052,P0022,2,0.05,103.57
ORD004052,P0003,1,0.1,15.73
ORD004053,P0016,1,0.0,31.91
ORD004053,P0013,1,0.0,5.8
ORD004054,P0022,1,0.0,54.51
ORD004054,P0016,2,0.0,63.82
ORD004054,P0002,1,0.05,111.43
ORD004054,P0003,1,0.15,14.86
ORD004055,P0022,2,0.15,92.67
ORD004055,P0013,2,0.0,11.6
ORD004056,P0009,1,0.1,168.19
ORD004057,P0006,1,0.0,46.81
ORD004058,P0009,1,0.0,186.88
ORD004059,P0008,3,0.05,541.67
ORD004059,P0020,2,0.05,51.79
ORD004060,P0016,1,0.1,28.72
ORD004060,P0007,1,0.05,105.21
ORD004060,P0017,1,0.0,8.44
ORD004060,P0004,2,0.0,194.48
ORD004061,P0022,2,0.1,98.12
ORD004062,P0010,2,0.0,673.82
ORD004063,P0022,1,0.0,54.51
ORD004064,P0006,3,0.0,140.43
ORD004065,P0011,1,0.1,255.07
ORD004066,P0021,1,0.05,23.3
ORD004067,P0003,1,0.05,16.61
ORD004068,P0002,3,0.0,351.87
ORD004068,P0014,2,0.05,21.55
ORD004068,P0001,1,0.1,41.83
ORD004068,P0009,1,0.15,158.85
ORD004069,P0006,1,0.0,46.81
ORD004070,P0019,1,0.0,43.71
ORD004071,P0016,1,0.15,27.12
ORD004071,P0020,2,0.0,54.52
ORD004072,P0010,1,0.15,286.37
ORD004072,P0013,3,0.0,17.4
ORD004073,P0007,1,0.0,110.75
ORD004074,P0003,1,0.2,13.98
ORD004074,P0018,1,0.0,41.8
ORD004074,P0007,1,0.2,88.6
ORD004075,P0001,1,0.05,44.16
ORD004076,P0005,2,0.05,119.87
ORD004077,P0007,1,0.0,110.75
ORD004078,P0016,1,0.05,30.31
ORD004078,P0017,1,0.0,8.44
ORD004079,P0012,1,0.15,19.68
ORD004079,P0018,1,0.15,35.53
ORD004079,P0013,3,0.05,16.53
ORD004080,P0003,1,0.2,13.98
ORD004080,P0015,3,0.0,24.63
ORD004081,P0008,1,0.0,190.06
ORD004082,P0022,1,0.1,49.06
ORD004082,P0019,1,0.0,43.71
ORD004083,P0002,1,0.0,117.29
ORD004084,P0011,1,0.0,283.41
ORD004084,P0020,2,0.0,54.52
ORD004085,P0004,1,0.15,82.65
ORD004085,P0021,1,0.05,23.3
ORD004085,P0008,1,0.0,190.06
ORD004086,P0009,1,0.0,186.88
ORD004087,P0004,2,0.05,184.76
ORD004087,P0008,1,0.05,180.56
ORD004087,P0010,2,0.0,673.82
ORD004088,P0008,2,0.0,380.12
ORD004088,P0010,1,0.05,320.06
ORD004089,P0020,1,0.1,24.53
ORD004089,P0014,1,0.05,10.77
ORD004089,P0011,1,0.1,255.07
ORD004090,P0006,1,0.05,44.47
ORD004090,P0015,2,0.05,15.6
ORD004090,P0017,1,0.1,7.6
ORD004090,P0010,2,0.0,673.82
ORD004091,P0021,1,0.0,24.53
ORD004092,P0009,1,0.0,186.88
ORD004093,P0006,1,0.1,42.13
ORD004093,P0014,1,0.0,11.34
ORD004093,P0012,1,0.15,19.68
ORD004093,P0021,1,0.2,19.62
ORD004094,P0009,2,0.1,336.38
ORD004094,P0012,1,0.1,20.84
ORD004095,P0003,1,0.05,16.61
ORD004096,P0004,3,0.0,291.72
ORD004097,P0021,2,0.0,49.06
ORD004097,P0007,1,0.0,110.75
ORD004097,P0002,1,0.0,117.29
ORD004097,P0011,1,0.05,269.24
ORD004098,P0011,1,0.0,283.41
ORD004099,P0021,1,0.05,23.3
ORD004099,P0013,2,0.05,11.02
ORD004099,P0015,1,0.05,7.8
ORD004100,P0022,2,0.0,109.02
ORD004100,P0013,1,0.1,5.22
ORD004101,P0022,1,0.0,54.51
ORD004101,P0009,1,0.15,158.85
ORD004102,P0005,2,0.0,126.18
ORD004102,P0001,1,0.05,44.16
ORD004103,P0014,1,0.0,11.34
ORD004103,P0006,2,0.05,88.94
ORD004103,P0019,2,0.0,87.42
ORD004103,P0018,2,0.0,83.6
ORD004104,P0015,1,0.05,7.8
ORD004104,P0004,1,0.0,97.24
ORD004104,P0019,1,0.15,37.15
ORD004105,P0017,1,0.2,6.75
ORD004105,P0008,1,0.15,161.55
ORD004106,P0020,1,0.15,23.17
ORD004106,P0007,2,0.15,188.28
ORD004106,P0011,3,0.0,850.23
ORD004107,P0009,1,0.05,177.54
ORD004107,P0004,3,0.0,291.72
